location_id,project_id,classification,technology,upload_speed_anticipated,download_speed_anticipated,low_latency
1287847909,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287847923,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287847929,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287847944,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287847998,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848000,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848008,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848009,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848012,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848015,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848018,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848057,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848058,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848070,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848101,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287848175,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848185,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848189,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848249,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848250,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287848271,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848318,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848334,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848345,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848349,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848365,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848378,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848382,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287848408,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848418,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848427,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848470,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848474,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287848477,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287848490,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848498,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848511,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848577,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848581,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848610,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848656,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848659,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848665,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287848722,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848735,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848741,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848761,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848783,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848800,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848826,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848837,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848858,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848859,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287848863,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848904,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287848930,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848932,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848968,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848981,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848987,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848992,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848996,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287848998,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849017,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849025,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287849028,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849046,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849057,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849085,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849133,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849141,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287849145,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849156,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849175,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849180,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849207,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849208,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287849222,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849234,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849239,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849253,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849254,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849273,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849290,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849296,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849302,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287849316,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849330,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287849333,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849334,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849341,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849356,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849357,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849432,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849438,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287849439,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849460,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849467,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849484,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849502,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849507,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287849513,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849522,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849530,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849532,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849562,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849589,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849603,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849659,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849661,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287849662,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849677,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849710,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849718,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849765,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849769,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849787,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849809,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849824,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849852,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849863,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849870,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849878,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849892,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287849926,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849932,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849948,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849975,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849980,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287849986,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850009,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850015,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850033,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850034,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850042,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850053,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850068,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850094,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850095,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850126,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287850129,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850148,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850157,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287850167,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850219,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850223,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850264,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850286,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850291,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850295,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850299,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850300,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850349,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850350,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850355,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850374,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850382,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850392,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850399,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850414,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287850416,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850420,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850461,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850464,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850498,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850501,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850518,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850520,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850542,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850558,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850565,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850569,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850588,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287850604,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850632,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850663,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850669,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850670,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850671,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850695,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850723,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850738,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287850739,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850748,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850755,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850760,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850761,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287850784,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850823,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287850834,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850861,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287850868,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850900,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850926,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850930,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850940,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287850942,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850975,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850989,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850991,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287850998,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851006,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851019,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851022,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287851056,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851057,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851078,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287851085,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851093,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851111,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851114,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851132,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851145,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851164,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287851201,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851203,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851211,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851227,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851266,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287851290,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851306,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851307,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851320,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851330,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851334,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287851340,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851347,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287851349,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851372,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851407,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851420,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851432,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851445,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851450,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851456,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287851457,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851460,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851462,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851463,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851487,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851567,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851570,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851599,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851601,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851602,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287851606,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851614,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851629,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851635,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851643,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851655,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851661,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851663,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851664,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851670,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287851673,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851675,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851683,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851685,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851692,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851696,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851697,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287851700,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851705,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287851713,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851728,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851735,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851752,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851765,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851766,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851771,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851794,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851804,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851808,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851809,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851821,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851823,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851827,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851830,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851849,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851850,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851851,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851858,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851860,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851863,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851882,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851885,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851896,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851898,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851901,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851910,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287851926,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852166,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852185,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852192,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852196,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852198,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852203,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852207,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852210,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852214,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852222,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852249,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852257,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852258,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852268,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852272,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852273,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852280,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852288,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852289,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852291,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852296,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852297,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852298,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852299,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852303,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852317,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852318,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852319,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852320,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852327,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852333,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852337,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852340,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852342,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852358,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852362,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852369,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852375,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852378,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852380,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852382,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852386,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852388,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852407,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852416,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852421,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852422,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852423,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852426,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852427,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852438,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852445,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852446,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852488,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852492,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852503,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852505,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852510,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852518,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852528,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852529,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852544,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852547,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852560,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852561,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852567,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852570,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852572,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852588,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852590,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852595,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852606,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852608,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852610,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852616,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852619,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852624,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852630,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852637,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852638,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852640,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852648,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852651,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852654,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852664,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852665,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852671,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852672,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852679,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852681,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852691,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852695,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852696,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852698,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852706,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852711,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852718,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852719,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852722,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852747,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852748,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852758,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852763,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852766,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852769,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852775,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852780,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852786,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852789,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852796,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852798,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852802,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852803,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852807,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852810,CM61-BEAD-LA-152-2048,1,50,1000,1000,1
1287852813,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852814,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
1287852815,CM61-BEAD-LA-152-2048,0,50,1000,1000,1
